frame,read_ms,orange_ms,white_ms,qr_ms,motion_ms,save_img_ms,rename_file_ms,proc_ms,total_ms
291,115.0483,0.1546,0.0006,0.0028,0.0021,0.0071,0.0096,1.0283,116.0766
292,107.4391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,107.4516
293,120.3652,0.2754,0.0003,0.0040,0.0049,0.0099,0.0130,1.6619,122.0271
294,121.5569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,121.5716
295,104.1330,0.2184,0.0004,0.0022,0.0029,0.0154,0.0109,1.2826,105.4156
296,117.8101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,117.8212
297,118.8193,0.3405,0.0008,0.0064,0.0094,0.0164,0.0195,2.2556,121.0749
298,124.6888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0195,124.7083
299,113.8796,0.3271,0.0013,0.0061,0.0072,0.0143,0.0175,1.9744,115.8540
300,118.9031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,118.9177
301,120.3148,0.2075,0.0005,0.0035,0.0041,0.0081,0.0233,1.4885,121.8033
302,105.8368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,105.8477
303,106.0502,0.2214,0.0003,0.0028,0.0051,0.0064,0.0114,1.7842,107.8344
304,112.3809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0259,112.4068
305,100.4435,0.2021,0.0004,0.0026,0.0027,0.0080,0.0098,1.3164,101.7599
306,105.1887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,105.2024
307,95.8548,0.2705,0.0005,0.0044,0.0061,0.0095,0.0128,1.7334,97.5882
308,116.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,117.0498
309,113.4702,0.1533,0.0004,0.0019,0.0028,0.0064,0.0149,1.2278,114.6980
310,106.9361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,106.9487
311,115.9910,0.2253,0.0005,0.0043,0.0034,0.0071,0.0082,1.3387,117.3297
312,101.4686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0256,101.4942
313,122.8622,0.3255,0.0006,0.0052,0.0063,0.0224,0.0237,2.0424,124.9046
314,119.7666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,119.7869
315,104.7284,0.1835,0.0004,0.0023,0.0030,0.0078,0.0082,1.2672,105.9956
316,97.5807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,97.5972
317,103.8582,0.3800,0.0005,0.0059,0.0094,63.9572,0.0279,66.3692,170.2274
318,100.5622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,100.5741
319,109.6208,0.2219,0.0004,0.0022,0.0050,0.0077,0.0106,1.3657,110.9865
320,97.7165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,97.7295
321,105.4218,0.1649,0.0005,0.0018,0.0041,0.0066,0.0085,1.1433,106.5651
322,105.9164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,105.9331
323,106.8324,0.2116,0.0006,0.0027,0.0031,0.0101,0.0078,1.4134,108.2458
324,113.7346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,113.7464
325,111.6471,0.2214,0.0004,0.0025,0.0025,0.0108,0.0106,1.5346,113.1817
326,110.9628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228,110.9856
327,106.8280,0.2531,0.0005,0.0025,0.0048,0.0113,0.0112,1.5346,108.3626
328,122.5685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,122.5848
329,123.8684,0.2121,0.0004,0.0029,0.0056,0.0067,0.0094,1.2725,125.1409
330,119.5641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,119.5825
331,110.9412,0.1984,0.0002,0.0023,0.0028,0.0091,0.0093,1.6004,112.5416
332,122.3917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,122.4120
333,109.0459,0.2038,0.0005,0.0022,0.0033,0.0071,0.0124,1.3400,110.3859
334,106.8173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,106.8278
335,102.2581,0.3111,0.0011,0.0045,0.0046,0.0127,0.0149,1.8692,104.1273
336,113.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,113.4280
337,108.3300,0.2089,0.0004,0.0027,0.0029,0.0085,0.0114,1.3623,109.6923
338,108.1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,108.2024
339,100.1097,0.1645,0.0003,0.0018,0.0041,0.0053,0.0087,1.1354,101.2451
340,106.0898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,106.1009
341,94.4382,0.2198,0.0006,0.0052,0.0067,0.0114,0.0132,1.3735,95.8117
342,111.9395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,111.9702
343,108.0763,0.2457,0.0004,0.0025,0.0024,0.0083,0.0112,1.3144,109.3907
344,102.9722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0168,102.9890
345,108.6621,0.3036,0.0005,0.0036,0.0030,0.0079,0.0089,1.6273,110.2894
346,100.4084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,100.4213
347,96.7740,0.2907,0.0006,0.0035,0.0048,0.0112,0.0109,1.3400,98.1140
348,110.1915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,110.2043
349,109.3013,0.4830,0.0011,0.0053,0.0057,0.0227,0.0184,1.9518,111.2531
350,123.2946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0254,123.3200
351,114.0627,0.5814,0.0017,0.0112,0.0062,0.0125,0.0149,2.4408,116.5035
352,115.4682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0233,115.4915
353,111.0574,0.2019,0.0004,0.0026,0.0022,0.0066,0.0060,1.0728,112.1302
354,103.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,103.6593
355,114.0714,0.1791,0.0004,0.0019,0.0026,0.0058,0.0074,0.9054,114.9768
356,112.0943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,112.1265
357,119.8124,0.3196,0.0008,0.0035,0.0037,0.0092,0.0091,1.3326,121.1450
358,137.5502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245,137.5747
359,119.5954,0.4502,0.0008,0.0084,0.0058,0.0093,0.0112,2.0430,121.6384
360,116.8585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0084,116.8669
361,98.9606,0.4870,1.5447,0.0035,0.0033,0.0053,0.0081,2.8954,101.8560
362,112.4191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,112.4325
363,95.1342,0.8114,2.9619,0.0062,0.0083,0.0193,0.0202,5.3867,100.5209
364,111.5157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,111.5279
365,113.3188,0.4362,1.3161,0.0021,0.0037,0.0049,0.0075,2.5677,115.8865
366,193.8328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,193.8411
367,116.7559,0.3920,1.0905,0.0019,0.0028,0.0067,0.0060,2.3197,119.0756
368,122.9916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,122.9992
369,123.6541,0.6669,2.0903,0.0044,0.0065,0.0060,0.0103,3.8902,127.5443
370,122.6858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,122.6990
371,117.3905,0.9544,2.4456,0.0052,0.0072,0.0113,0.0189,4.9807,122.3712
372,108.1783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,108.1959
373,111.6795,1.0427,2.4110,0.0069,0.0056,0.0117,0.0143,4.5812,116.2607
374,111.6995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,111.7166
375,108.2343,0.9084,2.0742,0.0043,0.0075,0.0110,0.0135,4.9500,113.1843
376,115.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,115.0239
377,107.0884,1.1904,3.3853,0.0088,0.0086,0.0154,0.0160,5.7507,112.8391
378,97.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0157,97.0272
379,107.7589,1.0635,2.7967,3.9611,0.0103,0.0126,0.0132,9.5856,117.3445
380,107.5711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,107.5848
381,104.0004,1.3842,2.9230,6.3296,0.0085,0.0102,0.0143,13.0176,117.0180
382,111.5981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0192,111.6173
383,102.8875,0.8209,2.5578,0.0022,0.0063,0.0112,0.0153,4.6371,107.5246
384,94.8559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,94.8646
385,102.5143,0.4244,1.3629,0.0012,0.0050,87.5578,4.1227,94.3734,196.8877
386,93.2444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,93.2520
387,114.1515,0.7241,1.7799,0.0081,0.0076,0.0191,0.0271,3.6665,117.8180
388,118.5177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0221,118.5398
389,106.6799,0.5722,1.2850,0.0011,0.0028,0.0069,0.0078,2.5689,109.2488
390,116.2937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,116.3019
391,101.0262,0.6937,1.7356,0.0012,0.0026,0.0058,0.0071,3.6647,104.6909
392,107.2133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,107.2229
393,101.1177,0.4545,1.1709,0.0014,0.0021,0.0057,0.0064,2.1571,103.2748
394,115.3128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,115.3313
395,105.8357,0.4594,1.4465,0.0011,0.0036,0.0068,0.0078,2.5850,108.4207
396,112.3294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,112.3363
397,115.3690,1.1803,2.5669,0.0021,0.0049,0.0089,0.0114,5.6143,120.9833
398,100.8233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0256,100.8489
399,107.2883,0.7889,2.3821,0.0023,0.0055,0.0106,0.0117,4.5855,111.8738
400,96.3755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,96.3807
401,97.7750,0.6671,1.4354,0.0013,0.0044,0.0090,0.0081,2.9654,100.7404
402,100.2248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0178,100.2426
403,91.4300,0.9368,1.9941,0.0013,0.0055,0.0081,0.0114,5.1809,96.6109
404,109.3964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,109.4127
405,97.1661,0.6216,2.5762,0.0018,0.0050,0.0088,0.0146,4.3511,101.5172
406,110.9606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,110.9729
407,95.6033,1.3135,1.9576,0.0012,0.0033,0.0068,0.0107,5.3473,100.9506
408,116.3109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,116.3257
409,110.8909,0.5629,2.0517,0.0017,0.0035,0.0085,0.0104,3.6405,114.5314
410,105.2246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,105.2412
411,116.6193,0.8794,2.0529,0.0013,0.0047,0.0076,0.0104,4.3871,121.0064
412,114.5255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0168,114.5423
413,114.9377,0.7431,2.3206,0.0017,0.0054,0.0095,0.0144,4.2800,119.2177
414,101.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,101.6926
415,112.0986,0.5489,2.0278,0.0013,0.0053,0.0051,0.0157,3.5800,115.6786
416,110.8468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,110.8567
417,110.1608,0.6432,1.7434,0.0017,0.0033,0.0076,0.0092,3.3087,113.4695
418,107.4210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,107.4328
419,91.9565,1.5910,2.2342,0.0025,0.0028,0.0079,0.0104,5.2597,97.2162
420,106.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0131,106.0373
421,101.0708,0.7241,2.0559,0.0018,0.0033,0.0131,0.0118,3.8873,104.9581
422,110.9869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,111.0001
423,112.3365,1.0203,2.7390,0.0057,0.0088,0.0140,0.0159,5.2730,117.6095
424,105.3976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,105.4055
425,101.8028,0.7500,1.8764,0.0022,0.0075,0.0086,0.0167,3.8165,105.6193
426,108.8388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,108.8466
427,110.8237,0.6872,2.7905,0.0021,0.0059,0.0115,0.0102,4.2047,115.0284
428,113.1308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,113.1409
429,121.0307,0.6655,1.6929,0.0041,0.0062,0.0112,0.0121,3.8621,124.8928
430,110.9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,111.0071
431,117.3141,1.0758,2.2309,0.0084,0.0090,0.0130,0.0163,5.1822,122.4963
432,112.8479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,112.8642
433,99.5332,0.5969,2.2007,0.0052,0.0085,0.0113,0.0134,4.0829,103.6161
434,106.9852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,106.9992
435,107.6644,1.0081,3.2811,0.0033,0.0048,0.0123,0.0129,5.9022,113.5666
436,103.2890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,103.2984
437,114.1948,0.8249,2.0950,3.0916,0.0163,0.3123,0.0256,7.5531,121.7479
438,104.6647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,104.6776
439,101.0729,0.3612,0.0008,0.0032,0.0049,0.0069,0.0116,1.4483,102.5212
440,110.9137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0301,110.9438
441,114.0841,0.2950,0.0005,0.0039,0.0028,0.0117,0.0112,1.5866,115.6707
442,111.7152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,111.7249
443,81.1864,0.1745,0.0004,0.0031,0.0025,0.0059,0.0105,1.1477,82.3341
444,100.8860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,100.8970
445,118.1164,0.2119,0.0003,0.0044,0.0033,0.0081,0.0104,1.3424,119.4588
446,124.2086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,124.2301
447,120.6119,0.2913,0.0012,0.0046,0.0095,0.0178,0.0212,1.4949,122.1068
448,114.5094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,114.5257
449,106.6769,0.1411,0.0003,0.0021,0.0036,0.0047,0.0061,0.8944,107.5713
450,107.4420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,107.4507
451,117.0858,0.2591,0.0003,0.0057,0.0056,0.0085,0.0141,1.5614,118.6472
452,112.9616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,112.9685
453,104.2005,0.2019,0.0005,0.0029,0.0053,0.0077,0.0081,1.3221,105.5226
454,107.5765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,107.5863
455,99.7976,0.1713,0.0003,0.0035,0.0028,0.0071,0.0083,1.1816,100.9792
456,105.0656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,105.0757
457,108.3061,0.2086,0.0010,0.0017,0.0065,0.0083,0.0115,1.5317,109.8378
458,98.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0149,98.4944
459,107.6846,0.1608,0.0005,0.0026,0.0024,0.0060,0.0081,1.1992,108.8838
460,116.0936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,116.1124
461,109.6660,0.2772,0.0014,0.0042,0.0062,0.0128,0.0139,1.8082,111.4742
462,114.6535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,114.6636
463,99.1179,0.2996,0.0007,0.0025,0.0048,0.0092,0.0131,1.9637,101.0816
464,91.5026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0207,91.5233
465,101.0162,0.1657,0.0003,0.0040,0.0053,0.0050,0.0088,1.1555,102.1717
466,107.7096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,107.7255
467,100.3398,0.2517,0.0005,0.0046,0.0045,0.0120,0.0110,1.5197,101.8595
468,116.6650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0210,116.6860
469,115.1283,0.1821,0.0004,0.0026,0.0027,0.0068,0.0084,1.0792,116.2075
470,114.8917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,114.9078
471,124.3173,0.2318,0.0006,0.0076,0.0042,0.0120,0.0207,1.5294,125.8467
472,120.3749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,120.3856
473,100.3021,0.2425,0.0011,0.0026,0.0081,0.0106,0.0129,1.5236,101.8257
474,115.5275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0253,115.5528
475,123.2580,0.2810,0.0005,0.0023,0.0082,0.0126,0.0149,1.7628,125.0208
476,111.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,111.2455
477,123.6112,0.3041,0.0005,0.0024,0.0041,0.0086,0.0101,1.4096,125.0208
478,125.3942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0209,125.4151
479,116.6739,0.4209,0.0014,0.0054,0.0114,0.0214,0.0257,2.5819,119.2558
480,124.2168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,124.2333
481,119.0548,0.2401,0.0006,0.0064,0.0043,0.0089,0.0097,1.5009,120.5557
482,114.6608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,114.6743
483,114.7425,0.2031,0.0004,0.0022,0.0045,0.0057,0.0100,1.9817,116.7242
484,129.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0347,129.1447
485,154.1206,0.2885,0.0017,0.0066,0.0068,0.0160,0.0158,1.4685,155.5891
486,165.0366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,165.0486
487,139.9492,0.2120,0.0005,0.0073,0.0045,73.9666,0.0317,75.1230,215.0722
488,121.1546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,121.1722
489,133.9906,0.2564,0.0004,0.0031,0.0045,0.0115,0.0141,1.5303,135.5209
490,118.8850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0282,118.9132
491,131.0627,0.1725,0.0005,0.0031,0.0037,0.0062,0.0079,1.2104,132.2731
492,130.5744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,130.5851
493,119.8513,0.2414,0.0004,0.0024,0.0042,0.0102,0.0107,1.6648,121.5161
494,117.9289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,117.9509
495,125.6545,0.4368,0.0007,0.0067,0.0080,0.0153,0.0165,2.3571,128.0116
496,127.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245,128.0244
497,127.0145,0.4451,0.0005,0.0053,0.0091,0.0145,0.0850,2.2862,129.3007
498,119.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0216,119.3739
499,114.6663,0.3362,0.0008,0.0064,0.0051,0.0080,0.0133,1.8197,116.4860
500,115.1546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,115.1692
501,118.7272,0.5906,1.6692,0.0027,0.0081,0.0163,0.0079,3.3935,122.1207
502,112.0368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,112.0487
503,117.4804,0.8883,2.3418,0.0032,0.0051,0.0098,0.0140,4.6464,122.1268
504,130.9041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,130.9206
505,124.5340,0.9598,2.0924,7.3462,0.0063,0.0067,0.0150,12.3659,136.8999
506,118.9787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,118.9963
507,130.9324,1.0485,3.2576,0.0011,0.0042,68.8107,3.3989,77.6563,208.5887
508,114.6726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,114.6897
509,116.6350,0.8852,2.2481,0.0035,0.0066,0.0114,0.0159,4.4271,121.0621
510,112.8896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,112.9046
511,119.5169,0.7659,2.0110,0.0016,0.0029,0.0131,0.0115,4.3456,123.8625
512,91.7675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,91.7796
513,119.7336,0.6896,2.0200,0.0028,0.0082,0.0122,0.0089,3.6076,123.3412
514,132.9929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,133.0076
515,121.1668,0.5685,2.2013,0.0011,0.0043,0.0151,0.0164,3.9234,125.0902
516,127.4167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246,127.4413
517,116.5279,0.9207,2.0629,0.0018,0.0050,0.0073,0.0155,4.3896,120.9175
518,114.9877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0139,115.0016
519,118.9127,0.6409,3.0148,0.0029,0.0059,0.0180,0.0211,4.7221,123.6348
520,116.4369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,116.4533
521,119.4889,2.6752,1.7085,0.0012,0.0045,0.0083,0.0119,6.6748,126.1637
522,122.4486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,122.4594
523,123.8383,1.1883,3.2737,0.0023,0.0067,0.0155,0.0236,6.0311,129.8694
524,130.5622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,130.5806
525,121.9828,0.8395,1.9204,0.0015,0.0042,0.0083,0.0134,3.9025,125.8853
526,122.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214,122.0328
527,136.6603,0.7987,1.5552,0.0014,0.0038,0.0089,0.0106,3.5487,140.2090
528,146.3182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,146.3325
529,146.5860,2.0682,2.8611,0.0021,0.0090,0.0121,0.0151,6.7683,153.3543
530,143.8021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0186,143.8207
531,119.1327,0.5477,2.0936,0.0017,0.0066,0.0132,0.0143,3.6193,122.7520
532,133.4757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,133.4986
533,118.9487,1.0033,3.0531,0.0024,0.0111,0.0115,0.0192,5.6613,124.6100
534,96.9264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0147,96.9411
535,120.7729,0.7238,2.0822,0.0020,0.0044,0.0070,0.0097,4.2253,124.9982
536,115.0886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,115.1019
537,116.2045,0.8265,2.3990,0.0020,0.0047,0.0111,0.0183,4.5140,120.7185
538,117.1005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0201,117.1206
539,117.6285,0.7306,1.5474,0.0012,0.0039,0.0073,0.0099,3.4145,121.0430
540,127.6496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,127.6646
541,119.0798,0.8202,1.7763,0.0018,0.0031,0.0081,0.0162,3.8938,122.9736
542,135.9321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,135.9502
543,120.5863,0.8454,2.0851,0.0026,0.0062,0.0079,0.0116,4.0998,124.6861
544,117.1747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,117.1850
545,121.5839,1.3132,3.1274,0.0033,0.0103,0.0149,0.0205,6.4574,128.0413
546,115.1515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237,115.1752
547,122.3740,0.7019,2.3609,0.0066,0.0062,0.0102,0.0146,4.5110,126.8850
548,117.4621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,117.4746
549,112.5003,0.5249,1.6480,0.0041,0.0026,0.0063,0.0089,3.1197,115.6200
550,100.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0191,100.0200
551,97.4758,0.6407,1.6856,0.0036,0.0066,0.0112,0.0121,3.3245,100.8003
552,110.0297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0194,110.0491
553,106.1109,0.3881,0.0010,0.0045,0.0057,0.0112,0.0143,2.0064,108.1173
554,105.0379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,105.0516
555,105.8015,0.2198,0.0004,0.0024,0.0029,0.0071,0.0129,1.2422,107.0437
556,117.1180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,117.1303
557,106.8517,0.2685,0.0004,0.0046,0.0038,0.0142,0.0134,1.6671,108.5188
558,109.6703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,109.6875
559,113.5439,0.1761,0.0003,0.0059,0.0036,0.0071,0.0096,1.2213,114.7652
560,117.8061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,117.8179
561,100.7050,0.3347,0.0004,0.0034,0.0071,0.0130,0.0165,1.4515,102.1565
562,115.3465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,115.3605
563,122.9829,0.2395,0.0009,0.0027,0.0033,0.0072,0.0075,1.5573,124.5402
564,114.1532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,114.1621
565,113.7113,0.3216,0.0008,0.0042,0.0066,0.0319,0.0195,1.8178,115.5291
566,112.4954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0207,112.5161
567,111.6422,0.2002,0.0004,0.0035,0.0049,0.0083,0.0090,1.2594,112.9016
568,114.2833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,114.3036
569,111.2860,0.2603,0.0008,0.0052,0.0042,0.0088,0.0124,1.7585,113.0445
570,114.2278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,114.2383
571,113.9078,0.2507,0.0006,0.0063,0.0059,0.0101,0.0313,1.5089,115.4167
572,115.6505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,115.6684
573,127.0734,0.2300,0.0006,0.0030,0.0041,0.0126,0.0108,1.5997,128.6731
574,128.3009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,128.3146
575,128.0692,0.2608,0.0005,0.0030,0.0031,0.0085,0.0093,1.6744,129.7436
576,116.6304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,116.6509
577,103.2866,0.2331,0.0007,0.0080,0.0046,0.0079,0.0088,1.4848,104.7714
578,122.9502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,122.9639
579,113.5184,0.1975,0.0005,0.0038,0.0038,0.0077,0.0086,1.6518,115.1702
580,115.2496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,115.2646
581,114.2667,0.2611,0.0004,0.0031,0.0045,0.0103,0.0123,1.7013,115.9680
582,113.2120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,113.2244
583,114.7387,0.2481,0.0004,0.0028,0.0031,0.0130,0.0107,1.3845,116.1232
584,231.4355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,231.4655
585,142.0623,0.2737,0.0006,0.0031,0.0049,0.0099,0.0110,1.9896,144.0519
586,140.9393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,140.9597
